EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-union-v10-params.R
RData file,rateunc-Union-Full-v10.RData
Calculation start and end,Fri Jul 18 15:57:17 2025,Fri Jul 18 16:19:03 2025
Region name,Union
Version,v10
Catalog type,Full
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.5
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionUnion
catalog file,pmmx_071725_c2-separatedAveraged_v2.csv-all-union.RData
n epochs,1
t start,t end,Mc
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: calcultions assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,3.73,0.97
0.025,2.49,1.21
0.16,3.14,1.09
0.5,3.77,0.97
0.84,4.3,0.85
0.975,4.76,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,3.73,0.934
0.025,2.49,1.12
0.16,3.14,1.06
0.5,3.77,0.975
0.84,4.3,0.882
0.975,4.76,0.787
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
7.3,0.026078,0.006772,0.011844,0.021568,0.039855,0.072103
7.4,0.021203,0.0051444,0.0092305,0.017258,0.03274,0.060693
7.5,0.017251,0.0039056,0.0071992,0.013802,0.026893,0.051121
7.6,0.014046,0.0029583,0.0056103,0.011037,0.022123,0.043107
7.7,0.011445,0.0022466,0.0043678,0.0088297,0.018178,0.036337
7.8,0.0093321,0.0017054,0.0034018,0.0070625,0.014941,0.030658
7.9,0.0076146,0.0012951,0.0026503,0.0056512,0.012276,0.025808
8,0.0062176,0.00098338,0.0020659,0.0045183,0.010086,0.021741
8.1,0.0050804,0.00074755,0.0016102,0.0036143,0.0082862,0.018315
8.2,0.0041541,0.00056746,0.001254,0.0028911,0.0068079,0.015428
8.3,0.0033991,0.00043109,0.00097652,0.002313,0.0055945,0.013003
8.4,0.0027832,0.00032695,0.00076034,0.0018497,0.0045984,0.01096
8.5,0.0022805,0.00024795,0.00059173,0.0014797,0.0037804,0.0092347
8.6,0.0018699,0.0001883,0.0004608,0.0011844,0.0031077,0.0077788
8.7,0.0015342,0.00014278,0.00035875,0.00094717,0.0025531,0.0065582
8.8,0.0012596,0.00010833,0.00027958,0.00075806,0.0020977,0.0055305
8.9,0.0010349,8.2247e-05,0.00021767,0.00060666,0.0017245,0.0046652
9,0.00085086,6.2429e-05,0.00016945,0.00048543,0.0014177,0.0039362
9.1,0.00069999,4.735e-05,0.000132,0.00038823,0.0011646,0.0033221
9.2,0.00057626,3.5926e-05,0.00010285,0.00031052,0.00095707,0.0028052
9.3,0.00047471,2.7269e-05,8.0107e-05,0.0002486,0.00078692,0.0023639
9.4,0.0003913,2.0706e-05,6.2384e-05,0.00019887,0.0006475,0.0019937
9.5,0.00032276,1.5714e-05,4.8569e-05,0.00015911,0.00053203,0.0016814
9.6,0.0002664,1.1929e-05,3.7825e-05,0.00012732,0.00043735,0.00142
9.7,0.00022001,9.0414e-06,2.9479e-05,0.00010189,0.00035965,0.0011996
