EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-mue-intraslab-v3-params.R
RData file,rateunc-MUE Intraslab-Full-v3.RData
Calculation start and end,Wed Mar 26 18:13:38 2025,Wed Mar 26 18:16:50 2025
Region name,MUE Intraslab
Version,v3
Catalog type,Full
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.5
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionMUE Intraslab
catalog file,pmmx_june7_c2-mue-intraslab2_v3_inpolygon.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.508,0.97
0.025,0.184,1.21
0.16,0.278,1.09
0.5,0.437,0.97
0.84,0.723,0.85
0.975,1.24,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.508,0.957
0.025,0.184,1.04
0.16,0.278,0.998
0.5,0.437,0.963
0.84,0.723,0.943
0.975,1.24,0.936
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
6.7,0.011373,0.0036946,0.0061217,0.010165,0.016498,0.026198
6.8,0.0091572,0.0028708,0.0048282,0.0081423,0.013384,0.021459
6.9,0.0073788,0.0022255,0.0038041,0.0065189,0.010882,0.017645
7,0.0059503,0.0017235,0.0029957,0.0052164,0.0088472,0.014538
7.1,0.004802,0.0013361,0.0023562,0.004175,0.0072062,0.012016
7.2,0.0038782,0.0010328,0.0018511,0.0033411,0.0058626,0.0099391
7.3,0.0031344,0.00079707,0.0014521,0.0026745,0.0047784,0.008226
7.4,0.0025352,0.00061211,0.0011392,0.0021386,0.003893,0.0068284
7.5,0.0020521,0.00047097,0.00089293,0.0017108,0.0031779,0.0056743
7.6,0.0016623,0.00036243,0.00069994,0.001368,0.0025952,0.0047241
7.7,0.0013475,0.00027886,0.00054873,0.0010937,0.0021186,0.0039389
7.8,0.0010931,0.00021432,0.00042916,0.00087445,0.0017295,0.0032834
7.9,0.00088746,0.00016449,0.00033608,0.00069969,0.0014136,0.0027408
8,0.00072101,0.00012613,0.00026307,0.00055933,0.0011559,0.0022885
8.1,0.00058621,9.6574e-05,0.00020567,0.00044693,0.00094547,0.0019164
8.2,0.00047696,7.3786e-05,0.00016079,0.00035749,0.00077412,0.0016023
8.3,0.00038836,5.6341e-05,0.00012575,0.00028565,0.00063335,0.0013419
8.4,0.00031644,4.3149e-05,9.8295e-05,0.0002285,0.00051789,0.0011246
8.5,0.00025803,3.2938e-05,7.6787e-05,0.00018278,0.00042417,0.00094238
8.6,0.00021056,2.5223e-05,5.9963e-05,0.00014604,0.00034775,0.0007917
8.7,0.00017194,1.9271e-05,4.6812e-05,0.00011667,0.00028509,0.00066502
8.8,0.00014051,1.4693e-05,3.6545e-05,9.3279e-05,0.00023365,0.00055955
8.9,0.0001149,1.1214e-05,2.852e-05,7.4654e-05,0.00019143,0.0004696
9,9.4029e-05,8.5573e-06,2.2253e-05,5.9681e-05,0.00015685,0.00039459
9.1,7.7003e-05,6.5325e-06,1.7368e-05,4.7707e-05,0.00012851,0.00033142
9.2,6.3104e-05,4.976e-06,1.3547e-05,3.8148e-05,0.0001053,0.00027822
9.3,5.1751e-05,3.8007e-06,1.057e-05,3.0482e-05,8.6357e-05,0.00023385
9.4,4.2469e-05,2.8973e-06,8.246e-06,2.4371e-05,7.087e-05,0.00019671
9.5,3.4876e-05,2.2103e-06,6.4305e-06,1.947e-05,5.8109e-05,0.00016532
9.6,2.8661e-05,1.6881e-06,5.0144e-06,1.5561e-05,4.7644e-05,0.00013886
9.7,2.3569e-05,1.2884e-06,3.9095e-06,1.2444e-05,3.9098e-05,0.00011685
