EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-car-interface-v10-params.R
RData file,rateunc-CAR Interface-Prob-v10.RData
Calculation start and end,Thu Jul 17 16:37:54 2025,Thu Jul 17 16:43:26 2025
Region name,CAR Interface
Version,v10
Catalog type,Prob
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.8
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionCAR Interface
catalog file,pmmx_071725_c2-separatedAveraged_v2.csv-car-interface.RData
n epochs,1
t start,t end,Mc
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: calcultions assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.885,0.97
0.025,0.48,1.21
0.16,0.672,1.09
0.5,0.881,0.97
0.84,1.1,0.85
0.975,1.32,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.885,0.93
0.025,0.48,1.11
0.16,0.672,1.05
0.5,0.881,0.974
0.84,1.1,0.89
0.975,1.32,0.803
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
8.7,0.00036244,3.2022e-05,8.1836e-05,0.00022152,0.00060061,0.0015844
8.8,0.00029753,2.4325e-05,6.375e-05,0.00017723,0.00049372,0.0013337
8.9,0.00024442,1.8473e-05,4.9659e-05,0.00014181,0.00040574,0.0011244
9,0.00020092,1.4041e-05,3.8699e-05,0.00011346,0.00033322,0.00094802
9.1,0.00016527,1.0681e-05,3.0176e-05,9.0754e-05,0.00027362,0.00079891
9.2,0.00013604,8.1075e-06,2.3486e-05,7.2581e-05,0.00022462,0.00067439
9.3,0.00011205,6.1664e-06,1.8304e-05,5.8064e-05,0.00018447,0.00056867
9.4,9.2354e-05,4.6869e-06,1.4253e-05,4.6448e-05,0.00015156,0.00047953
9.5,7.6168e-05,3.56e-06,1.1095e-05,3.7162e-05,0.00012457,0.00040483
9.6,6.286e-05,2.7016e-06,8.6362e-06,2.975e-05,0.00010237,0.00034153
9.7,5.1909e-05,2.0531e-06,6.7227e-06,2.3794e-05,8.4164e-05,0.00028775
