EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-mue-intraslab-v9-params.R
RData file,rateunc-MUE Intraslab-Prob-v9.RData
Calculation start and end,Thu Jul 17 17:04:46 2025,Thu Jul 17 17:24:21 2025
Region name,MUE Intraslab
Version,v9
Catalog type,Prob
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,8
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionMUE Intraslab
catalog file,pmmx_071725_c2-separatedAveraged_v2.csv-mue-intraslab.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: calcultions assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.441,0.97
0.025,0.164,1.21
0.16,0.245,1.09
0.5,0.381,0.97
0.84,0.625,0.85
0.975,1.07,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.441,0.947
0.025,0.164,1.07
0.16,0.245,1.01
0.5,0.381,0.965
0.84,0.625,0.928
0.975,1.07,0.906
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
7.9,0.00078063,0.00013602,0.00028419,0.00060642,0.0012574,0.0024493
8,0.00063445,0.00010428,0.00022245,0.00048475,0.0010278,0.0020475
8.1,0.00051603,7.9973e-05,0.00017381,0.00038767,0.00084052,0.0017105
8.2,0.00042001,6.1209e-05,0.00013582,0.00030986,0.00068751,0.0014281
8.3,0.00034211,4.6748e-05,0.00010621,0.0002478,0.00056258,0.0011963
8.4,0.00027886,3.5741e-05,8.3034e-05,0.00019806,0.00046071,0.0010042
8.5,0.00022746,2.7261e-05,6.4871e-05,0.00015837,0.00037741,0.00084221
8.6,0.00018567,2.0882e-05,5.0644e-05,0.00012663,0.00030905,0.00070612
8.7,0.00015167,1.593e-05,3.9506e-05,0.00010123,0.00025328,0.00059209
8.8,0.00012398,1.2163e-05,3.0845e-05,8.0932e-05,0.00020749,0.00049713
8.9,0.00010142,9.2514e-06,2.4061e-05,6.4711e-05,0.00016994,0.00041737
9,8.3023e-05,7.0638e-06,1.8775e-05,5.1711e-05,0.00013929,0.00035107
9.1,6.801e-05,5.3952e-06,1.4654e-05,4.1342e-05,0.00011415,0.00029511
9.2,5.575e-05,4.1232e-06,1.1435e-05,3.3069e-05,9.3609e-05,0.00024833
9.3,4.5732e-05,3.1407e-06,8.9262e-06,2.6437e-05,7.6716e-05,0.00020846
9.4,3.754e-05,2.3927e-06,6.9643e-06,2.114e-05,6.2928e-05,0.0001753
9.5,3.0837e-05,1.8204e-06,5.4291e-06,1.6896e-05,5.1625e-05,0.00014726
9.6,2.5348e-05,1.39e-06,4.2313e-06,1.3505e-05,4.2292e-05,0.00012361
9.7,2.085e-05,1.0594e-06,3.3009e-06,1.0795e-05,3.473e-05,0.00010402
