EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,car-interface-inpoly-dec1124-params.rplus
RData file,rateunc-CAR Interface-Full-inpoly-dec1124.RData
Calculation start and end,Wed Dec 11 20:03:03 2024,Wed Dec 11 20:06:50 2024
Region name,CAR Interface
Version,inpoly-dec1124
Catalog type,Full
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,8.1
Mc sigma,0.2
max n sigma Mc,3
min M sigma,0.2
max n sigma M,3
n subregions,1
Subregion,1,All
catalog file,catalogs//pmmx_june7_c2-car-interface_v11m_inpolygon.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,1.56,0.97
0.025,0.73,1.21
0.16,1.03,1.09
0.5,1.45,0.97
0.84,2.08,0.85
0.975,2.97,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,1.56,0.948
0.025,0.73,1.06
0.16,1.03,1.01
0.5,1.45,0.969
0.84,2.08,0.926
0.975,2.97,0.887
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
7.2,0.01189,0.0043574,0.0069009,0.01082,0.016833,0.025594
7.3,0.0096092,0.0033427,0.0053993,0.0086505,0.013777,0.021428
7.4,0.007772,0.002562,0.0042226,0.0069169,0.011279,0.017924
7.5,0.0062907,0.0019602,0.0033,0.0055297,0.0092413,0.015038
7.6,0.0050955,0.0014983,0.0025788,0.0044188,0.0075721,0.01263
7.7,0.0041304,0.0011444,0.0020144,0.0035316,0.0062074,0.010589
7.8,0.0033506,0.00087448,0.0015727,0.0028234,0.0050875,0.008894
7.9,0.00272,0.00066759,0.0012268,0.0022585,0.0041714,0.0074704
8,0.0022097,0.00050961,0.00095746,0.0018071,0.0034216,0.0062808
8.1,0.0017964,0.00038858,0.00074707,0.0014447,0.0028094,0.0052769
8.2,0.0014615,0.00029587,0.00058237,0.0011558,0.0023043,0.0044366
8.3,0.0011899,0.00022549,0.00045443,0.00092423,0.0018908,0.0037299
8.4,0.00096947,0.0001714,0.00035443,0.00073941,0.0015518,0.0031407
8.5,0.00079044,0.00013088,0.0002763,0.0005914,0.0012738,0.0026452
8.6,0.00064493,9.9592e-05,0.00021536,0.00047336,0.0010458,0.0022244
8.7,0.00052658,7.5733e-05,0.00016792,0.00037849,0.00085795,0.0018714
8.8,0.00043026,5.7563e-05,0.0001308,0.00030269,0.00070426,0.0015756
8.9,0.0003518,4.382e-05,0.00010194,0.00024215,0.00057825,0.0013251
9,0.00028785,3.3265e-05,7.944e-05,0.0001937,0.00047516,0.0011157
9.1,0.0002357,2.5242e-05,6.1902e-05,0.00015493,0.00039015,0.00093754
9.2,0.00019312,1.9177e-05,4.8268e-05,0.00012389,0.00032046,0.00079011
9.3,0.00015835,1.458e-05,3.7586e-05,9.9123e-05,0.00026345,0.00066537
9.4,0.00012992,1.1076e-05,2.928e-05,7.9305e-05,0.00021635,0.00056033
9.5,0.00010668,8.4117e-06,2.2804e-05,6.3423e-05,0.00017781,0.00047254
9.6,8.7648e-05,6.3875e-06,1.7753e-05,5.0755e-05,0.00014617,0.00039831
9.7,7.2062e-05,4.8521e-06,1.3827e-05,4.0616e-05,0.00012014,0.000336
