EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,car-intraslab-inpoly-dec1124-params.rplus
RData file,rateunc-CAR Intraslab-Full-inpoly-dec1124.RData
Calculation start and end,Wed Dec 11 20:16:04 2024,Wed Dec 11 20:20:11 2024
Region name,CAR Intraslab
Version,inpoly-dec1124
Catalog type,Full
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,8
Mc sigma,0.2
max n sigma Mc,3
min M sigma,0.2
max n sigma M,3
n subregions,1
Subregion,1,All
catalog file,catalogs//pmmx_june7_c2-car-intraslab_v11m_inpolygon.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.73,0.97
0.025,0.389,1.21
0.16,0.539,1.09
0.5,0.701,0.97
0.84,0.915,0.85
0.975,1.24,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.73,0.93
0.025,0.389,1.11
0.16,0.539,1.05
0.5,0.701,0.969
0.84,0.915,0.893
0.975,1.24,0.828
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
7.1,0.0075811,0.0020909,0.0036537,0.0064852,0.011399,0.01946
7.2,0.0061495,0.0015959,0.0028526,0.0051811,0.0093417,0.01632
7.3,0.004992,0.0012189,0.0022275,0.0041421,0.0076513,0.013706
7.4,0.0040553,0.00092955,0.0017367,0.0033116,0.0062706,0.011513
7.5,0.0032967,0.00070993,0.001355,0.0026485,0.0051367,0.0096687
7.6,0.002682,0.0005405,0.0010575,0.0021194,0.0042138,0.0081263
7.7,0.0021835,0.0004117,0.00082522,0.0016955,0.0034576,0.0068421
7.8,0.0017789,0.00031336,0.00064362,0.0013552,0.00284,0.0057564
7.9,0.0014504,0.00023877,0.00050187,0.0010839,0.0023306,0.0048389
8,0.0011833,0.00018206,0.00039136,0.00086729,0.0019124,0.0040731
8.1,0.00096613,0.0001385,0.00030528,0.00069418,0.0015694,0.003427
8.2,0.00078937,0.00010542,0.00023818,0.00055529,0.0012882,0.0028901
8.3,0.0006454,8.0361e-05,0.00018572,0.00044444,0.0010575,0.0024329
8.4,0.00052806,6.1207e-05,0.0001448,0.00035523,0.00086799,0.0020505
8.5,0.00043236,4.6527e-05,0.00011284,0.00028391,0.00071331,0.0017271
8.6,0.00035424,3.5403e-05,8.7912e-05,0.00022718,0.00058635,0.0014554
8.7,0.00029044,2.6921e-05,6.847e-05,0.00018161,0.00048171,0.0012258
8.8,0.0002383,2.0454e-05,5.3345e-05,0.00014546,0.0003955,0.0010336
8.9,0.00019565,1.5542e-05,4.1544e-05,0.00011634,0.00032486,0.00087145
9,0.00016074,1.1808e-05,3.2378e-05,9.3056e-05,0.0002667,0.00073527
9.1,0.00013215,8.982e-06,2.523e-05,7.4444e-05,0.00021904,0.00062035
9.2,0.00010872,6.8265e-06,1.9661e-05,5.956e-05,0.00017994,0.00052294
9.3,8.95e-05,5.1834e-06,1.5321e-05,4.7674e-05,0.00014789,0.0004408
9.4,7.3728e-05,3.9396e-06,1.194e-05,3.8136e-05,0.00012143,0.00037215
9.5,6.0775e-05,2.9908e-06,9.3052e-06,3.0495e-05,9.9735e-05,0.00031429
9.6,5.0131e-05,2.2709e-06,7.2522e-06,2.4398e-05,8.1925e-05,0.00026484
9.7,4.1378e-05,1.7249e-06,5.6469e-06,1.9517e-05,6.7287e-05,0.00022332
