EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,mue-interface-inpoly-dec1124-params.rplus
RData file,rateunc-MUE Interface-Full-inpoly-dec1124.RData
Calculation start and end,Wed Dec 11 20:25:29 2024,Wed Dec 11 20:27:27 2024
Region name,MUE Interface
Version,inpoly-dec1124
Catalog type,Full
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,8
Mc sigma,0.2
max n sigma Mc,3
min M sigma,0.2
max n sigma M,3
n subregions,1
Subregion,1,All
catalog file,catalogs//pmmx_june7_c2-mue-interface_v11m_inpolygon.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.238,0.97
0.025,0.0311,1.21
0.16,0.0788,1.09
0.5,0.182,0.97
0.84,0.387,0.85
0.975,0.769,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.238,0.958
0.025,0.0311,1.01
0.16,0.0788,0.987
0.5,0.182,0.969
0.84,0.387,0.953
0.975,0.769,0.941
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
6.4,0.0099661,0.00141,0.0036295,0.0081462,0.016217,0.029074
6.5,0.0079905,0.0011191,0.0028916,0.0065208,0.013017,0.023418
6.6,0.0064113,0.00088586,0.0023023,0.0052205,0.010462,0.018905
6.7,0.0051481,0.0007012,0.0018308,0.004175,0.008404,0.015297
6.8,0.0041368,0.00055347,0.0014541,0.0033423,0.0067707,0.012391
6.9,0.0033266,0.00043707,0.0011523,0.0026713,0.0054604,0.010056
7,0.0026771,0.00034381,0.00091444,0.0021351,0.004402,0.0082009
7.1,0.002156,0.0002696,0.00072391,0.0017052,0.0035533,0.0066912
7.2,0.0017376,0.00021177,0.00057291,0.0013642,0.0028719,0.0054747
7.3,0.0014014,0.00016655,0.0004535,0.00109,0.0023227,0.0044789
7.4,0.0011311,0.00013053,0.00035894,0.00086963,0.0018763,0.0036744
7.5,0.00091365,0.00010183,0.00028324,0.00069405,0.0015208,0.0030259
7.6,0.00073852,7.9811e-05,0.00022342,0.00055502,0.0012323,0.0024906
7.7,0.0005974,6.2572e-05,0.00017627,0.00044358,0.00099731,0.0020517
7.8,0.0004836,4.8794e-05,0.00013887,0.00035437,0.00080909,0.0016935
7.9,0.00039176,3.8174e-05,0.00010933,0.00028292,0.00065673,0.0013985
8,0.0003176,2.9782e-05,8.608e-05,0.00022581,0.00053377,0.0011565
8.1,0.00025766,2.3173e-05,6.7727e-05,0.00018021,0.0004345,0.00095394
8.2,0.00020918,1.8031e-05,5.3346e-05,0.00014396,0.00035296,0.00079038
8.3,0.00016995,1.3996e-05,4.1899e-05,0.00011502,0.0002872,0.0006548
8.4,0.00013817,1.0874e-05,3.292e-05,9.1866e-05,0.00023376,0.00054458
8.5,0.00011242,8.4393e-06,2.5826e-05,7.3409e-05,0.00019062,0.00045238
8.6,9.1533e-05,6.5345e-06,2.0262e-05,5.8649e-05,0.00015525,0.00037659
8.7,7.4579e-05,5.0502e-06,1.5897e-05,4.682e-05,0.00012665,0.00031264
8.8,6.0809e-05,3.9132e-06,1.2476e-05,3.7446e-05,0.00010323,0.00026057
8.9,4.9616e-05,3.0267e-06,9.7712e-06,2.9919e-05,8.4165e-05,0.00021705
9,4.0511e-05,2.3326e-06,7.6643e-06,2.3913e-05,6.8719e-05,0.00018065
9.1,3.3101e-05,1.8044e-06,6.0037e-06,1.9095e-05,5.602e-05,0.00015071
9.2,2.7065e-05,1.3921e-06,4.708e-06,1.5255e-05,4.5721e-05,0.00012565
9.3,2.2145e-05,1.0763e-06,3.6895e-06,1.22e-05,3.7308e-05,0.00010471
9.4,1.8132e-05,8.2866e-07,2.8852e-06,9.7458e-06,3.0493e-05,8.7218e-05
9.5,1.4856e-05,6.3651e-07,2.2585e-06,7.7873e-06,2.489e-05,7.2711e-05
9.6,1.2181e-05,4.9165e-07,1.7675e-06,6.2162e-06,2.0337e-05,6.0873e-05
9.7,9.9937e-06,3.7849e-07,1.3835e-06,4.9711e-06,1.6622e-05,5.0819e-05
