EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-car-intraslab-v5-params.R
RData file,rateunc-CAR Intraslab-Prob-v5.RData
Calculation start and end,Wed Jul  9 16:23:27 2025,Wed Jul  9 16:31:12 2025
Region name,CAR Intraslab
Version,v5
Catalog type,Prob
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.5
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionCAR Intraslab
catalog file,pmmx_070825_c2-car_intraslab2_inpolygon.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: calcultions assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,2.16,0.97
0.025,1.05,1.21
0.16,1.46,1.09
0.5,2.03,0.97
0.84,2.86,0.85
0.975,4.02,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,2.16,0.958
0.025,1.05,1.03
0.16,1.46,0.999
0.5,2.03,0.969
0.84,2.86,0.942
0.975,4.02,0.916
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
6.7,0.048281,0.023429,0.033141,0.046153,0.063207,0.085289
6.8,0.038871,0.018128,0.026004,0.036882,0.051553,0.071235
6.9,0.031319,0.013985,0.020374,0.029466,0.042091,0.059525
7,0.025253,0.010751,0.015965,0.023535,0.0344,0.049734
7.1,0.020377,0.0082507,0.012491,0.018823,0.02815,0.041649
7.2,0.016456,0.0063337,0.0097692,0.015034,0.023023,0.034949
7.3,0.013298,0.0048602,0.007634,0.012014,0.018839,0.029307
7.4,0.010755,0.0037225,0.0059623,0.0096,0.015433,0.024602
7.5,0.0087047,0.0028447,0.0046547,0.0076729,0.012646,0.020659
7.6,0.0070504,0.0021762,0.0036338,0.0061329,0.010361,0.017368
7.7,0.0057148,0.0016598,0.0028348,0.0049035,0.0084932,0.014598
7.8,0.0046357,0.0012645,0.0022106,0.0039213,0.0069677,0.012263
7.9,0.0037631,0.00096414,0.0017253,0.0031345,0.005715,0.01031
8,0.003057,0.00073477,0.001345,0.0025066,0.004687,0.0086828
8.1,0.0024852,0.00055974,0.0010489,0.0020039,0.0038446,0.0073122
8.2,0.0020219,0.00042604,0.00081831,0.0016024,0.0031543,0.0061542
8.3,0.0016461,0.00032412,0.00063842,0.0012818,0.0025902,0.0051792
8.4,0.0013412,0.00024633,0.00049763,0.0010251,0.0021261,0.0043648
8.5,0.0010935,0.00018767,0.00038768,0.00081966,0.0017444,0.003675
8.6,0.00089223,0.00014284,0.00030203,0.00065555,0.0014319,0.0030967
8.7,0.00072852,0.00010866,0.00023531,0.00052416,0.0011746,0.0026101
8.8,0.00059527,8.2493e-05,0.00018338,0.00041925,0.00096473,0.0021964
8.9,0.00048675,6.2691e-05,0.00014287,0.00033529,0.00079248,0.0018499
9,0.00039829,4.7647e-05,0.0001113,0.00026806,0.00065106,0.0015597
9.1,0.00032613,3.6194e-05,8.6691e-05,0.00021436,0.00053496,0.0013136
9.2,0.00026724,2.7491e-05,6.7583e-05,0.0001714,0.00043957,0.0011078
9.3,0.00021913,2.0873e-05,5.2666e-05,0.00013718,0.00036108,0.00093436
9.4,0.00017981,1.5839e-05,4.1028e-05,0.00010974,0.00029657,0.00078863
9.5,0.00014765,1.2041e-05,3.1964e-05,8.7802e-05,0.00024373,0.0006646
9.6,0.00012132,9.1585e-06,2.4868e-05,7.0261e-05,0.00020021,0.00056002
9.7,9.9755e-05,6.9572e-06,1.9364e-05,5.6183e-05,0.00016433,0.00047272
