EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-mue-intraslab-v5-params.R
RData file,rateunc-MUE Intraslab-Prob-v5.RData
Calculation start and end,Wed Jul  9 16:46:42 2025,Wed Jul  9 16:50:15 2025
Region name,MUE Intraslab
Version,v5
Catalog type,Prob
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.5
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionMUE Intraslab
catalog file,pmmx_070825_c2-mue_intraslab2_inpolygon.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: calcultions assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.557,0.97
0.025,0.205,1.21
0.16,0.309,1.09
0.5,0.482,0.97
0.84,0.792,0.85
0.975,1.35,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.557,0.959
0.025,0.205,1.04
0.16,0.309,1
0.5,0.482,0.964
0.84,0.792,0.944
0.975,1.35,0.937
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
7.8,0.0011886,0.00023362,0.00047063,0.00095499,0.0018796,0.0035469
7.9,0.00096457,0.00017909,0.00036809,0.00076376,0.0015352,0.0029626
8,0.00078331,0.00013744,0.00028772,0.00061056,0.0012535,0.0024725
8.1,0.00063657,0.00010517,0.00022515,0.00048822,0.0010254,0.0020681
8.2,0.0005177,8.0431e-05,0.00017585,0.00039061,0.00083895,0.001731
8.3,0.00042132,6.1468e-05,0.0001374,0.00031227,0.00068671,0.0014505
8.4,0.00034314,4.7026e-05,0.00010722,0.00024954,0.00056123,0.0012138
8.5,0.00027966,3.5996e-05,8.3771e-05,0.00019948,0.0004591,0.0010186
8.6,0.00022809,2.7503e-05,6.5404e-05,0.00015947,0.00037652,0.00085449
8.7,0.00018616,2.1001e-05,5.1048e-05,0.00012753,0.0003083,0.00071687
8.8,0.00015204,1.6033e-05,3.9838e-05,0.0001019,0.00025251,0.00060223
8.9,0.00012427,1.2238e-05,3.1115e-05,8.1457e-05,0.000207,0.00050584
9,0.00010164,9.344e-06,2.4265e-05,6.5125e-05,0.00016967,0.00042382
9.1,8.3184e-05,7.1257e-06,1.8903e-05,5.2027e-05,0.00013896,0.00035619
9.2,6.8129e-05,5.4285e-06,1.4768e-05,4.1593e-05,0.00011377,0.00029844
9.3,5.5838e-05,4.1362e-06,1.1518e-05,3.3264e-05,9.336e-05,0.00025066
9.4,4.5795e-05,3.148e-06,8.9846e-06,2.6588e-05,7.6543e-05,0.00021097
9.5,3.7584e-05,2.4005e-06,7.0127e-06,2.1239e-05,6.2821e-05,0.00017733
9.6,3.0866e-05,1.828e-06,5.4717e-06,1.696e-05,5.1525e-05,0.00014927
9.7,2.5366e-05,1.3929e-06,4.2694e-06,1.3554e-05,4.2316e-05,0.00012552
