EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,crustal-oct2124-params.rplus
RData file,rateunc-Crustal-Full-oct2124.RData
Calculation start and end,Wed Oct 23 13:55:51 2024,Wed Oct 23 14:02:29 2024
Region name,Crustal
Version,oct2124
Catalog type,Full
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.9
Mc sigma,0.2
max n sigma Mc,3
min M sigma,0.2
max n sigma M,3
n subregions,1
Subregion,1,All
catalog file,catalogs//pmmx_june7_c2-crustal2_v11m.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,1.6,0.97
0.025,0.819,1.21
0.16,1.11,1.09
0.5,1.51,0.97
0.84,2.09,0.85
0.975,2.94,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,1.6,0.948
0.025,0.819,1.06
0.16,1.11,1.02
0.5,1.51,0.969
0.84,2.09,0.923
0.975,2.94,0.883
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
5.1,1.28,0.674,0.901,1.21,1.64,2.26
5.2,1.02,0.553,0.732,0.969,1.29,1.75
5.3,0.809,0.451,0.594,0.777,1.02,1.36
5.4,0.645,0.366,0.481,0.623,0.808,1.05
5.5,0.515,0.296,0.389,0.5,0.64,0.823
5.6,0.411,0.238,0.313,0.401,0.508,0.645
5.7,0.328,0.191,0.251,0.321,0.405,0.508
5.8,0.263,0.152,0.201,0.258,0.324,0.404
5.9,0.21,0.121,0.16,0.206,0.26,0.322
6,0.168,0.0952,0.127,0.165,0.209,0.26
6.1,0.135,0.0749,0.101,0.132,0.169,0.21
6.2,0.108,0.0586,0.0798,0.106,0.136,0.172
6.3,0.0869,0.0457,0.0631,0.0845,0.111,0.141
6.4,0.0698,0.0357,0.0497,0.0676,0.0898,0.116
6.5,0.0561,0.0277,0.0391,0.054,0.073,0.0963
6.6,0.0451,0.0214,0.0307,0.0432,0.0595,0.0799
6.7,0.0363,0.0165,0.0241,0.0345,0.0485,0.0666
6.8,0.0293,0.0128,0.0189,0.0276,0.0396,0.0556
6.9,0.0236,0.00981,0.0148,0.022,0.0323,0.0465
7,0.019,0.00754,0.0116,0.0176,0.0264,0.0389
7.1,0.0154,0.00578,0.00904,0.0141,0.0216,0.0326
7.2,0.0124,0.00444,0.00706,0.0113,0.0177,0.0273
7.3,0.0101,0.0034,0.00552,0.00899,0.0145,0.0229
7.4,0.00814,0.0026,0.00431,0.00718,0.0119,0.0192
7.5,0.00659,0.00199,0.00336,0.00574,0.00975,0.0162
7.6,0.00534,0.00152,0.00262,0.00459,0.008,0.0136
7.7,0.00433,0.00116,0.00205,0.00367,0.00656,0.0114
7.8,0.00352,0.000887,0.0016,0.00293,0.00537,0.00959
7.9,0.00286,0.000676,0.00125,0.00235,0.00441,0.00807
8,0.00232,0.000514,0.000972,0.00187,0.00362,0.00679
8.1,0.00189,0.000392,0.000758,0.0015,0.00297,0.00572
8.2,0.00154,0.000299,0.000591,0.0012,0.00244,0.00481
8.3,0.00125,0.000227,0.00046,0.000957,0.002,0.00405
8.4,0.00102,0.000173,0.000359,0.000765,0.00164,0.00341
8.5,0.000834,0.000132,0.00028,0.000612,0.00135,0.00287
8.6,0.000681,1e-04,0.000218,0.000489,0.00111,0.00242
8.7,0.000557,7.6e-05,0.00017,0.000392,0.000909,0.00204
8.8,0.000455,5.76e-05,0.000132,0.000313,0.000746,0.00172
8.9,0.000373,4.39e-05,0.000103,0.000251,0.000613,0.00145
9,0.000305,3.33e-05,8.01e-05,2e-04,0.000503,0.00122
9.1,0.00025,2.53e-05,6.24e-05,0.00016,0.000413,0.00103
9.2,0.000205,1.92e-05,4.86e-05,0.000128,0.000339,0.000865
9.3,0.000168,1.46e-05,3.79e-05,0.000102,0.000279,0.000729
9.4,0.000138,1.11e-05,2.95e-05,8.19e-05,0.000229,0.000615
9.5,0.000114,8.39e-06,2.29e-05,6.55e-05,0.000188,0.000518
9.6,9.33e-05,6.38e-06,1.79e-05,5.24e-05,0.000155,0.000436
9.7,7.68e-05,4.84e-06,1.39e-05,4.19e-05,0.000127,0.000367
