lat, long, log10(Mo_nk), log10(Mo_zeng), log10(Mo_abm)
34.7,-121.3,14.659,14.449,14.61
34.7,-121.2,14.476,14.451,14.745
34.7,-121.1,14.448,14.458,14.898
34.7,-121,14.465,14.469,15.032
34.7,-120.9,14.478,14.487,15.082
34.7,-120.8,14.487,14.512,15.05
34.7,-120.7,14.189,14.542,14.725
34.7,-120.6,14.195,14.579,14.689
34.7,-120.5,14.426,14.623,14.648
34.7,-120.4,14.334,14.675,14.562
34.7,-120.3,14.234,14.733,14.524
34.7,-120.2,14.837,14.794,14.761
34.7,-120.1,13.909,14.859,14.922
34.7,-120,14.279,14.928,15.022
34.7,-119.9,14.79,15,15.124
34.7,-119.8,15.131,15.072,15.255
34.7,-119.7,15.553,15.148,15.352
34.7,-119.6,15.619,15.22,15.355
34.7,-119.5,15.805,15.273,15.522
34.7,-119.4,15.776,15.287,15.616
34.7,-119.3,15.789,15.259,15.616
34.7,-119.2,15.614,15.188,15.612
34.7,-119.1,15.434,15.099,15.488
34.7,-119,15.52,15.032,15.549
34.7,-118.9,15.275,15.024,15.549
34.7,-118.8,14.946,15.065,15.549
34.7,-118.7,15.11,15.127,15.328
34.7,-118.6,15.667,15.195,15.326
34.7,-118.5,15.862,15.145,15.211
34.7,-118.4,15.436,15.125,15.147
34.7,-118.3,14.148,15.077,15.024
34.7,-118.2,14.158,14.94,15.016
34.7,-118.1,14.456,14.807,14.959
34.7,-118,14.597,14.707,14.832
34.7,-117.9,14.769,14.615,14.818
34.7,-117.8,14.855,14.605,14.885
34.7,-117.7,14.926,14.684,14.992
34.7,-117.6,14.988,14.815,15.075
34.7,-117.5,15.062,14.901,15.123
34.7,-117.4,15.107,14.957,15.124
34.7,-117.3,15.114,14.983,15.133
34.7,-117.2,15.045,14.994,15.194
34.7,-117.1,14.981,14.996,15.295
34.7,-117,14.96,14.997,15.296
34.7,-116.9,14.994,15.002,15.297
34.7,-116.8,15.047,15.012,15.279
34.7,-116.7,15.155,15.025,15.297
34.7,-116.6,15.187,15.035,15.241
34.7,-116.5,15.062,15.039,14.472
34.7,-116.4,15.102,15.035,14.44
34.7,-116.3,14.91,15.023,14.548
34.7,-116.2,15.162,15.003,14.214
34.7,-116.1,14.826,14.977,14.878
34.7,-116,14.964,14.949,14.896
34.7,-115.9,14.967,14.92,14.972
34.7,-115.8,14.922,14.895,14.873
34.7,-115.7,14.862,14.875,14.895
34.7,-115.6,14.83,14.861,14.823
34.7,-115.5,14.848,14.852,14.709
34.7,-115.4,14.834,14.849,14.592
34.7,-115.3,14.885,14.849,14.542
34.7,-115.2,14.902,14.85,14.489
34.7,-115.1,14.906,14.852,14.436
34.7,-115,14.878,14.855,14.382
34.7,-114.9,14.812,14.857,14.327
34.7,-114.8,14.795,14.859,14.275
34.7,-114.7,14.801,14.86,14.225
34.7,-114.6,14.796,14.861,14.177
34.7,-114.5,14.767,14.862,14.131
34.7,-114.4,14.744,14.862,14.085
34.7,-114.3,14.789,14.861,14.039
34.7,-114.2,14.877,14.86,13.994
34.7,-114.1,14.987,14.859,13.949
34.7,-114,15.028,14.857,13.904
34.7,-113.9,15.016,14.854,13.86
34.7,-113.8,15.029,14.851,13.815
34.7,-113.7,14.936,14.848,13.769
34.7,-113.6,12.689,14.847,13.723
34.7,-113.5,-1000,14.852,13.676
34.7,-113.4,-1000,14.866,13.627
34.8,-121.9,14.733,14.458,14.087
34.8,-121.8,14.7,14.374,14.164
34.8,-121.7,14.694,14.391,14.247
34.8,-121.6,14.743,14.392,14.333
34.8,-121.5,14.742,14.384,14.424
34.8,-121.4,14.734,14.375,14.519
34.8,-121.3,14.651,14.369,14.62
34.8,-121.2,14.592,14.365,14.765
34.8,-121.1,14.596,14.366,14.906
34.8,-121,14.532,14.372,15.005
34.8,-120.9,14.584,14.386,15.054
34.8,-120.8,14.565,14.409,15.022
34.8,-120.7,14.218,14.44,14.816
34.8,-120.6,14.225,14.479,14.812
34.8,-120.5,14.087,14.529,14.776
34.8,-120.4,14.638,14.588,14.547
34.8,-120.3,14.673,14.654,14.522
34.8,-120.2,14.536,14.723,14.754
34.8,-120.1,13.599,14.796,14.911
34.8,-120,14.563,14.875,15.011
34.8,-119.9,14.875,14.955,15.129
34.8,-119.8,15.127,15.03,15.17
34.8,-119.7,15.046,15.092,15.329
34.8,-119.6,15.287,15.122,15.335
34.8,-119.5,15.616,15.117,15.521
34.8,-119.4,15.739,15.126,15.616
34.8,-119.3,15.87,15.107,15.856
34.8,-119.2,15.676,15.186,15.782
34.8,-119.1,15.708,15.301,15.705
34.8,-119,15.783,15.348,15.679
34.8,-118.9,15.079,15.348,15.682
34.8,-118.8,15.638,14.238,15.671
34.8,-118.7,15.027,14.689,15.665
34.8,-118.6,14.973,14.881,15.407
34.8,-118.5,14.683,14.943,15.292
34.8,-118.4,13.982,14.899,15.204
34.8,-118.3,13.975,14.818,15.186
34.8,-118.2,14.291,14.796,15.139
34.8,-118.1,14.443,14.772,15.05
34.8,-118,14.618,14.683,14.965
34.8,-117.9,14.716,14.555,14.96
34.8,-117.8,14.81,14.349,14.998
34.8,-117.7,14.907,14.55,15.05
34.8,-117.6,14.955,14.749,15.098
34.8,-117.5,15.045,14.863,15.11
34.8,-117.4,15.082,14.926,15.131
34.8,-117.3,15.046,14.96,15.187
34.8,-117.2,14.985,14.976,15.193
34.8,-117.1,15.005,14.982,15.23
34.8,-117,14.963,14.983,15.228
34.8,-116.9,15.081,14.988,15.267
34.8,-116.8,15.249,14.998,15.242
34.8,-116.7,15.307,15.009,15.197
34.8,-116.6,15.118,15.017,14.768
34.8,-116.5,15.099,15.02,14.756
34.8,-116.4,15.038,15.015,14.867
34.8,-116.3,14.902,15,14.955
34.8,-116.2,15.038,14.976,14.376
34.8,-116.1,14.894,14.945,15.213
34.8,-116,14.883,14.909,15.211
34.8,-115.9,14.936,14.875,15.132
34.8,-115.8,14.881,14.846,15.112
34.8,-115.7,14.815,14.825,14.955
34.8,-115.6,14.814,14.818,14.816
34.8,-115.5,14.849,14.819,14.654
34.8,-115.4,14.858,14.825,14.516
34.8,-115.3,14.869,14.831,14.472
34.8,-115.2,14.869,14.838,14.426
34.8,-115.1,14.849,14.844,14.378
34.8,-115,14.821,14.849,14.329
34.8,-114.9,14.753,14.853,14.277
34.8,-114.8,14.738,14.856,14.229
34.8,-114.7,14.746,14.858,14.184
34.8,-114.6,14.712,14.859,14.141
34.8,-114.5,14.665,14.859,14.099
34.8,-114.4,14.678,14.859,14.056
34.8,-114.3,14.82,14.858,14.014
34.8,-114.2,14.91,14.857,13.972
34.8,-114.1,14.964,14.855,13.931
34.8,-114,14.883,14.853,13.89
34.8,-113.9,14.866,14.85,13.849
34.8,-113.8,14.873,14.847,13.807
34.8,-113.7,14.788,14.845,13.764
34.8,-113.6,14.219,14.848,13.721
34.8,-113.5,-1000,14.858,13.676
34.9,-122,14.673,14.463,14.031
34.9,-121.9,14.629,14.329,14.108
34.9,-121.8,14.643,14.332,14.186
34.9,-121.7,14.661,14.332,14.268
34.9,-121.6,14.684,14.318,14.353
34.9,-121.5,14.673,14.298,14.443
34.9,-121.4,14.658,14.278,14.54
34.9,-121.3,14.596,14.26,14.648
34.9,-121.2,14.535,14.245,14.795
34.9,-121.1,14.487,14.234,14.929
34.9,-121,14.5,14.229,15.027
34.9,-120.9,14.609,14.233,15.071
34.9,-120.8,14.176,14.249,15.05
34.9,-120.7,14.562,14.278,14.917
34.9,-120.6,14.506,14.329,14.906
34.9,-120.5,14.165,14.405,14.797
34.9,-120.4,13.906,14.491,14.518
34.9,-120.3,14.305,14.58,14.501
34.9,-120.2,14.308,14.669,14.717
34.9,-120.1,14.366,14.75,14.873
34.9,-120,14.725,14.832,15.011
34.9,-119.9,15.067,14.931,15.022
34.9,-119.8,15.325,15.036,15.253
34.9,-119.7,15.658,15.137,15.316
34.9,-119.6,15.719,15.233,15.317
34.9,-119.5,16.006,15.334,15.492
34.9,-119.4,15.928,15.443,15.949
34.9,-119.3,15.778,15.342,15.998
34.9,-119.2,15.802,15.087,15.918
34.9,-119.1,15.793,15.071,15.86
34.9,-119,15.598,15.116,15.856
34.9,-118.9,15.937,15.155,15.813
34.9,-118.8,15.735,15.187,15.813
34.9,-118.7,15.462,14.508,15.798
34.9,-118.6,15.215,14.606,15.563
34.9,-118.5,14.733,14.633,15.493
34.9,-118.4,14.356,14.605,15.297
34.9,-118.3,14.284,14.571,15.282
34.9,-118.2,14.373,14.572,15.233
34.9,-118.1,14.479,14.583,15.131
34.9,-118,14.591,14.608,15.065
34.9,-117.9,14.661,14.429,15.057
34.9,-117.8,14.803,14.161,15.098
34.9,-117.7,14.9,14.516,15.136
34.9,-117.6,15.034,14.712,15.198
34.9,-117.5,15.09,14.82,15.206
34.9,-117.4,15.108,14.884,15.214
34.9,-117.3,15.247,14.921,15.205
34.9,-117.2,15.075,14.944,15.215
34.9,-117.1,15.07,14.964,15.224
34.9,-117,15.12,14.981,15.325
34.9,-116.9,15.113,14.993,15.386
34.9,-116.8,15.192,15.002,15.305
34.9,-116.7,14.978,15.011,15.175
34.9,-116.6,14.784,15.019,15.172
34.9,-116.5,15.114,15.021,15.007
34.9,-116.4,15.006,15.015,14.942
34.9,-116.3,14.734,14.997,14.996
34.9,-116.2,14.904,14.969,15.135
34.9,-116.1,14.48,14.934,15.436
34.9,-116,14.626,14.898,15.443
34.9,-115.9,14.816,14.866,15.41
34.9,-115.8,14.805,14.843,15.216
34.9,-115.7,14.831,14.83,14.841
34.9,-115.6,14.803,14.824,14.681
34.9,-115.5,14.826,14.823,14.545
34.9,-115.4,14.852,14.824,14.444
34.9,-115.3,14.865,14.827,14.403
34.9,-115.2,14.818,14.837,14.362
34.9,-115.1,14.807,14.845,14.319
34.9,-115,14.756,14.851,14.274
34.9,-114.9,14.713,14.855,14.228
34.9,-114.8,14.697,14.858,14.185
34.9,-114.7,14.716,14.86,14.144
34.9,-114.6,14.64,14.86,14.105
34.9,-114.5,14.605,14.86,14.066
34.9,-114.4,14.65,14.859,14.027
34.9,-114.3,14.782,14.857,13.988
34.9,-114.2,14.865,14.856,13.951
34.9,-114.1,14.856,14.853,13.914
34.9,-114,14.712,14.85,13.877
34.9,-113.9,14.745,14.846,13.838
34.9,-113.8,14.797,14.844,13.798
34.9,-113.7,14.77,14.844,13.758
34.9,-113.6,14.627,14.854,13.717
34.9,-113.5,-1000,14.872,13.675
35,-122.1,14.521,14.467,13.968
35,-122,14.458,14.344,14.047
35,-121.9,14.403,14.277,14.127
35,-121.8,14.438,14.276,14.208
35,-121.7,14.577,14.258,14.291
35,-121.6,14.63,14.227,14.378
35,-121.5,14.627,14.19,14.474
35,-121.4,14.63,14.151,14.579
35,-121.3,14.54,14.112,14.695
35,-121.2,14.472,14.073,14.841
35,-121.1,14.433,14.035,14.978
35,-121,14.438,14,15.053
35,-120.9,14.484,14.026,15.074
35,-120.8,14.204,14.074,15.008
35,-120.7,14.027,14.138,14.929
35,-120.6,14.78,14.218,14.929
35,-120.5,14.914,14.314,14.794
35,-120.4,14.953,14.427,14.536
35,-120.3,14.319,14.548,14.44
35,-120.2,14.276,14.671,14.591
35,-120.1,14.684,14.788,14.756
35,-120,14.784,14.887,14.879
35,-119.9,15.174,15.013,15.265
35,-119.8,15.595,15.14,15.42
35,-119.7,15.933,15.28,15.42
35,-119.6,15.961,15.424,15.42
35,-119.5,16,15.571,15.83
35,-119.4,15.707,15.401,16.016
35,-119.3,15.574,15.322,15.999
35,-119.2,15.516,15.261,15.919
35,-119.1,15.603,15.244,15.919
35,-119,15.68,15.259,15.857
35,-118.9,15.618,15.29,15.835
35,-118.8,15.428,15.322,15.821
35,-118.7,15.369,15.372,15.818
35,-118.6,15.588,15.438,15.745
35,-118.5,15.497,15.512,15.513
35,-118.4,15.005,14.899,15.505
35,-118.3,14.222,14.864,15.319
35,-118.2,14.251,14.777,15.226
35,-118.1,14.362,14.694,15.188
35,-118,14.471,14.65,15.117
35,-117.9,14.611,14.537,15.175
35,-117.8,14.814,14.486,15.252
35,-117.7,15.015,14.493,15.268
35,-117.6,15.094,14.646,15.266
35,-117.5,15.091,14.744,15.259
35,-117.4,15.221,14.81,15.232
35,-117.3,15.253,14.858,15.229
35,-117.2,15.173,14.902,15.229
35,-117.1,15.147,14.946,15.329
35,-117,15.435,14.975,15.415
35,-116.9,15.064,14.992,15.415
35,-116.8,15.273,15.004,15.309
35,-116.7,15.005,15.017,15.117
35,-116.6,14.793,15.03,15.121
35,-116.5,14.637,15.037,15.07
35,-116.4,15.184,15.032,15.039
35,-116.3,14.833,15.013,14.995
35,-116.2,14.805,14.98,15.025
35,-116.1,14.091,14.939,15.029
35,-116,14.583,14.902,15.076
35,-115.9,14.787,14.875,15.078
35,-115.8,14.847,14.861,14.963
35,-115.7,14.864,14.856,14.874
35,-115.6,14.838,14.857,14.641
35,-115.5,14.826,14.859,14.475
35,-115.4,14.856,14.86,14.385
35,-115.3,14.809,14.86,14.345
35,-115.2,14.798,14.859,14.306
35,-115.1,14.783,14.856,14.265
35,-115,14.73,14.859,14.224
35,-114.9,14.695,14.862,14.183
35,-114.8,14.661,14.864,14.143
35,-114.7,14.652,14.865,14.106
35,-114.6,14.619,14.864,14.069
35,-114.5,14.618,14.863,14.034
35,-114.4,14.673,14.861,13.999
35,-114.3,14.761,14.858,13.965
35,-114.2,14.796,14.856,13.932
35,-114.1,14.566,14.853,13.898
35,-114,14.512,14.849,13.864
35,-113.9,14.564,14.844,13.827
35,-113.8,14.738,14.842,13.791
35,-113.7,14.781,14.846,13.753
35,-113.6,14.721,14.863,13.714
35.1,-122.1,14.463,14.35,13.978
35.1,-122,14.481,14.226,14.062
35.1,-121.9,14.473,14.233,14.147
35.1,-121.8,14.512,14.214,14.233
35.1,-121.7,14.63,14.176,14.319
35.1,-121.6,14.645,14.127,14.415
35.1,-121.5,14.664,14.07,14.52
35.1,-121.4,14.683,14.006,14.635
35.1,-121.3,14.532,13.934,14.76
35.1,-121.2,14.505,13.857,14.892
35.1,-121.1,14.416,13.858,14.982
35.1,-121,14.461,13.878,14.991
35.1,-120.9,14.576,13.915,14.965
35.1,-120.8,14.151,13.964,14.955
35.1,-120.7,14.83,14.022,14.955
35.1,-120.6,14.771,14.093,14.926
35.1,-120.5,14.801,14.191,14.803
35.1,-120.4,14.5,14.327,14.628
35.1,-120.3,14.481,14.494,14.338
35.1,-120.2,14.654,14.667,14.31
35.1,-120.1,14.933,14.832,14.759
35.1,-120,15.38,14.975,15.234
35.1,-119.9,15.626,15.109,15.38
35.1,-119.8,15.437,15.25,15.38
35.1,-119.7,15.795,15.416,15.406
35.1,-119.6,15.597,15.575,15.42
35.1,-119.5,15.114,15.477,15.836
35.1,-119.4,15.24,15.237,15.994
35.1,-119.3,15.225,15.237,15.976
35.1,-119.2,15.276,15.271,15.903
35.1,-119.1,15.485,15.31,15.903
35.1,-119,15.536,15.336,15.889
35.1,-118.9,15.361,15.344,15.868
35.1,-118.8,15.056,15.343,15.847
35.1,-118.7,14.962,15.338,15.837
35.1,-118.6,15.218,15.34,15.747
35.1,-118.5,15.072,15.336,15.7
35.1,-118.4,14.984,15.333,15.557
35.1,-118.3,14.984,15.357,15.353
35.1,-118.2,14.79,15.091,15.246
35.1,-118.1,14.133,15.038,15.243
35.1,-118,14.241,14.985,15.201
35.1,-117.9,14.401,14.912,15.3
35.1,-117.8,14.962,14.777,15.363
35.1,-117.7,15.1,14.511,15.484
35.1,-117.6,15.077,14.449,15.437
35.1,-117.5,15.142,14.584,15.439
35.1,-117.4,15.198,14.68,15.206
35.1,-117.3,15.189,14.765,15.203
35.1,-117.2,15.179,14.856,15.28
35.1,-117.1,15.405,14.928,15.364
35.1,-117,15.111,14.97,15.362
35.1,-116.9,14.989,14.992,15.359
35.1,-116.8,14.709,15.009,14.783
35.1,-116.7,15.095,15.031,14.61
35.1,-116.6,15.003,15.057,14.817
35.1,-116.5,15.158,15.073,14.822
35.1,-116.4,14.895,15.072,14.862
35.1,-116.3,14.834,15.049,14.88
35.1,-116.2,14.388,15.009,14.812
35.1,-116.1,14.766,14.963,14.803
35.1,-116,14.74,14.926,14.951
35.1,-115.9,14.811,14.908,15.002
35.1,-115.8,14.845,14.902,14.962
35.1,-115.7,14.865,14.903,14.833
35.1,-115.6,14.855,14.904,14.638
35.1,-115.5,14.846,14.905,14.467
35.1,-115.4,14.815,14.903,14.365
35.1,-115.3,14.783,14.9,14.313
35.1,-115.2,14.8,14.895,14.267
35.1,-115.1,14.756,14.889,14.224
35.1,-115,14.717,14.883,14.182
35.1,-114.9,14.659,14.875,14.142
35.1,-114.8,14.639,14.873,14.104
35.1,-114.7,14.605,14.872,14.069
35.1,-114.6,14.62,14.87,14.036
35.1,-114.5,14.621,14.867,14.004
35.1,-114.4,14.682,14.864,13.974
35.1,-114.3,14.793,14.861,13.945
35.1,-114.2,14.768,14.857,13.915
35.1,-114.1,14.759,14.853,13.885
35.1,-114,14.628,14.849,13.852
35.1,-113.9,14.429,14.846,13.819
35.1,-113.8,14.674,14.847,13.785
35.1,-113.7,14.741,14.857,13.749
35.2,-122.2,14.423,14.36,13.894
35.2,-122.1,14.436,14.232,13.985
35.2,-122,14.502,14.196,14.077
35.2,-121.9,14.506,14.192,14.169
35.2,-121.8,14.558,14.158,14.262
35.2,-121.7,14.708,14.112,14.358
35.2,-121.6,14.729,14.059,14.462
35.2,-121.5,14.766,14.001,14.576
35.2,-121.4,14.702,13.942,14.699
35.2,-121.3,14.599,13.937,14.826
35.2,-121.2,14.547,13.964,14.949
35.2,-121.1,14.469,14.006,14.91
35.2,-121,14.504,14.058,14.884
35.2,-120.9,14.331,14.116,14.914
35.2,-120.8,14.26,14.174,14.981
35.2,-120.7,14.98,14.227,14.98
35.2,-120.6,15.044,14.269,14.926
35.2,-120.5,14.414,14.298,14.899
35.2,-120.4,14.455,14.379,14.785
35.2,-120.3,14.265,14.462,14.264
35.2,-120.2,15.033,14.63,14.176
35.2,-120.1,15.396,14.849,14.695
35.2,-120,15.571,15.041,14.844
35.2,-119.9,15.244,15.204,14.844
35.2,-119.8,15.526,15.349,14.896
35.2,-119.7,15.872,15.563,15.405
35.2,-119.6,14.357,15.463,15.429
35.2,-119.5,14.942,15.238,15.686
35.2,-119.4,15.032,15.241,15.786
35.2,-119.3,15.094,15.262,15.781
35.2,-119.2,15.191,15.298,15.776
35.2,-119.1,15.304,15.329,15.827
35.2,-119,15.419,15.345,15.868
35.2,-118.9,15.229,15.352,15.886
35.2,-118.8,14.946,15.354,15.876
35.2,-118.7,14.717,15.356,15.836
35.2,-118.6,14.718,15.36,15.626
35.2,-118.5,14.282,15.356,15.56
35.2,-118.4,14.164,15.444,15.561
35.2,-118.3,14.367,15.465,15.543
35.2,-118.2,14.662,15.5,15.48
35.2,-118.1,15.062,15.28,15.244
35.2,-118,15.771,15.272,15.245
35.2,-117.9,14.964,15.207,15.33
35.2,-117.8,15.133,15.066,15.526
35.2,-117.7,15.093,14.873,15.703
35.2,-117.6,15.148,14.621,15.703
35.2,-117.5,15.248,14.216,15.421
35.2,-117.4,15.197,14.541,15.178
35.2,-117.3,15.198,14.717,15.249
35.2,-117.2,15.205,14.857,15.391
35.2,-117.1,15.115,14.944,15.404
35.2,-117,15.115,14.989,15.416
35.2,-116.9,15.022,15.008,15.123
35.2,-116.8,14.927,15.027,14.58
35.2,-116.7,15.359,15.065,14.554
35.2,-116.6,14.907,15.108,14.88
35.2,-116.5,14.752,15.136,14.837
35.2,-116.4,14.912,15.137,14.872
35.2,-116.3,14.931,15.11,14.814
35.2,-116.2,14.534,15.06,14.801
35.2,-116.1,14.717,15.009,14.79
35.2,-116,14.762,14.976,14.94
35.2,-115.9,14.837,14.965,14.94
35.2,-115.8,14.843,14.963,14.903
35.2,-115.7,14.838,14.962,14.767
35.2,-115.6,14.83,14.959,14.597
35.2,-115.5,14.846,14.954,14.433
35.2,-115.4,14.826,14.948,14.357
35.2,-115.3,14.744,14.94,14.299
35.2,-115.2,14.768,14.931,14.246
35.2,-115.1,14.744,14.921,14.196
35.2,-115,14.693,14.911,14.151
35.2,-114.9,14.639,14.901,14.109
35.2,-114.8,14.593,14.891,14.071
35.2,-114.7,14.625,14.881,14.037
35.2,-114.6,14.589,14.876,14.008
35.2,-114.5,14.61,14.872,13.98
35.2,-114.4,14.679,14.868,13.954
35.2,-114.3,14.792,14.863,13.928
35.2,-114.2,14.781,14.858,13.902
35.2,-114.1,14.73,14.852,13.874
35.2,-114,14.704,14.848,13.844
35.2,-113.9,14.634,14.848,13.814
35.2,-113.8,14.633,14.857,13.782
35.2,-113.7,14.624,14.877,13.748
35.3,-122.2,14.258,14.274,13.889
35.3,-122.1,14.279,14.16,13.986
35.3,-122,14.347,14.186,14.088
35.3,-121.9,14.461,14.175,14.191
35.3,-121.8,14.651,14.143,14.294
35.3,-121.7,14.717,14.11,14.406
35.3,-121.6,14.77,14.08,14.522
35.3,-121.5,14.761,14.061,14.644
35.3,-121.4,14.721,14.095,14.77
35.3,-121.3,14.609,14.137,14.89
35.3,-121.2,14.562,14.183,14.934
35.3,-121.1,14.514,14.231,14.928
35.3,-121,14.281,14.28,14.895
35.3,-120.9,14.416,14.332,14.867
35.3,-120.8,14.886,14.386,14.868
35.3,-120.7,14.973,14.438,14.921
35.3,-120.6,14.988,14.485,14.914
35.3,-120.5,14.606,14.519,14.864
35.3,-120.4,14.886,14.532,14.683
35.3,-120.3,14.691,14.562,14.231
35.3,-120.2,15.294,14.654,14.272
35.3,-120.1,15.428,14.814,14.704
35.3,-120,15.095,15.045,14.836
35.3,-119.9,14.738,15.225,14.936
35.3,-119.8,15.738,15.464,15.213
35.3,-119.7,15.582,15.37,15.215
35.3,-119.6,14.583,15.315,15.306
35.3,-119.5,14.766,15.226,15.548
35.3,-119.4,14.85,15.251,15.56
35.3,-119.3,15.01,15.271,15.596
35.3,-119.2,15.097,15.294,15.628
35.3,-119.1,15.213,15.314,15.687
35.3,-119,15.19,15.326,15.743
35.3,-118.9,15.03,15.334,15.762
35.3,-118.8,14.857,15.34,15.733
35.3,-118.7,14.791,15.346,15.732
35.3,-118.6,14.586,15.35,15.509
35.3,-118.5,14.182,15.348,15.466
35.3,-118.4,14.33,15.365,15.49
35.3,-118.3,14.645,15.373,15.483
35.3,-118.2,14.753,15.4,15.484
35.3,-118.1,15.098,15.449,15.474
35.3,-118,15.98,15.513,15.48
35.3,-117.9,15.455,15.408,15.585
35.3,-117.8,15.229,15.281,15.703
35.3,-117.7,15.346,15.109,15.703
35.3,-117.6,15.117,14.888,15.703
35.3,-117.5,15.093,14.665,15.435
35.3,-117.4,15.169,15.028,15.173
35.3,-117.3,15.193,14.98,15.233
35.3,-117.2,15.134,15.032,15.36
35.3,-117.1,15.157,15.1,15.417
35.3,-117,15.066,15.11,15.439
35.3,-116.9,14.914,15.088,15.251
35.3,-116.8,14.719,15.084,15.012
35.3,-116.7,14.781,15.141,15.016
35.3,-116.6,14.071,15.202,15.01
35.3,-116.5,14.495,15.24,14.961
35.3,-116.4,14.536,15.239,14.935
35.3,-116.3,14.725,15.067,14.929
35.3,-116.2,14.613,15.133,14.906
35.3,-116.1,14.837,15.074,14.945
35.3,-116,14.826,15.044,14.947
35.3,-115.9,14.835,15.034,14.96
35.3,-115.8,14.832,15.027,14.832
35.3,-115.7,14.813,15.019,14.686
35.3,-115.6,14.848,15.009,14.535
35.3,-115.5,14.847,14.998,14.425
35.3,-115.4,14.835,14.986,14.361
35.3,-115.3,14.723,14.974,14.299
35.3,-115.2,14.699,14.961,14.238
35.3,-115.1,14.701,14.948,14.181
35.3,-115,14.651,14.935,14.13
35.3,-114.9,14.582,14.922,14.085
35.3,-114.8,14.538,14.91,14.045
35.3,-114.7,14.612,14.898,14.013
35.3,-114.6,14.615,14.886,13.986
35.3,-114.5,14.636,14.874,13.962
35.3,-114.4,14.711,14.863,13.94
35.3,-114.3,14.74,14.851,13.917
35.3,-114.2,14.782,14.843,13.893
35.3,-114.1,14.654,14.841,13.868
35.3,-114,14.646,14.834,13.841
35.3,-113.9,14.658,14.826,13.813
35.3,-113.8,14.681,14.826,13.782
35.4,-122.3,14.209,14.325,13.812
35.4,-122.2,14.269,14.216,13.894
35.4,-122.1,14.301,14.192,13.979
35.4,-122,14.344,14.208,14.085
35.4,-121.9,14.595,14.196,14.203
35.4,-121.8,14.646,14.179,14.328
35.4,-121.7,14.675,14.171,14.459
35.4,-121.6,14.733,14.18,14.59
35.4,-121.5,14.713,14.222,14.725
35.4,-121.4,14.683,14.268,14.857
35.4,-121.3,14.541,14.315,14.963
35.4,-121.2,14.411,14.36,14.925
35.4,-121.1,14.654,14.401,14.919
35.4,-121,14.685,14.439,14.883
35.4,-120.9,14.728,14.48,14.861
35.4,-120.8,14.811,14.524,14.87
35.4,-120.7,14.964,14.572,14.885
35.4,-120.6,14.544,14.619,14.843
35.4,-120.5,14.716,14.657,14.825
35.4,-120.4,14.895,14.676,14.653
35.4,-120.3,15.218,14.665,14.61
35.4,-120.2,15.398,14.705,14.317
35.4,-120.1,15.022,14.82,14.257
35.4,-120,14.827,14.968,14.759
35.4,-119.9,15.497,15.306,15.263
35.4,-119.8,15.55,15.239,15.263
35.4,-119.7,15.356,15.224,15.263
35.4,-119.6,14.519,15.235,15.186
35.4,-119.5,14.508,15.231,15.37
35.4,-119.4,14.805,15.255,15.393
35.4,-119.3,14.993,15.268,15.438
35.4,-119.2,15.144,15.282,15.479
35.4,-119.1,15.105,15.293,15.538
35.4,-119,15.064,15.302,15.595
35.4,-118.9,14.962,15.307,15.605
35.4,-118.8,14.899,15.311,15.618
35.4,-118.7,14.831,15.314,15.627
35.4,-118.6,14.74,15.316,15.458
35.4,-118.5,14.886,15.314,15.431
35.4,-118.4,14.573,15.314,15.45
35.4,-118.3,14.575,15.321,15.522
35.4,-118.2,14.529,15.348,15.523
35.4,-118.1,14.628,15.389,15.523
35.4,-118,13.615,15.437,15.485
35.4,-117.9,14.901,15.488,15.611
35.4,-117.8,15.023,15.547,15.612
35.4,-117.7,15.195,15.3,15.703
35.4,-117.6,15.185,15.146,15.703
35.4,-117.5,15.111,14.945,15.531
35.4,-117.4,15.229,14.796,15.392
35.4,-117.3,15.148,14.88,15.416
35.4,-117.2,15.099,15.418,15.47
35.4,-117.1,15.05,15.326,15.605
35.4,-117,15.025,15.223,15.634
35.4,-116.9,14.7,15.154,15.329
35.4,-116.8,14.128,15.121,15.155
35.4,-116.7,14.323,15.148,15.153
35.4,-116.6,14.336,15.318,15.107
35.4,-116.5,14.593,15.362,15.124
35.4,-116.4,14.693,15.356,15.139
35.4,-116.3,14.847,15.3,15.111
35.4,-116.2,15,15.215,15.085
35.4,-116.1,14.843,15.144,15.084
35.4,-116,14.834,15.108,15.043
35.4,-115.9,14.834,15.092,14.913
35.4,-115.8,14.85,15.076,14.758
35.4,-115.7,14.812,15.06,14.612
35.4,-115.6,14.824,15.043,14.516
35.4,-115.5,14.856,15.027,14.453
35.4,-115.4,14.875,15.011,14.386
35.4,-115.3,14.783,14.995,14.315
35.4,-115.2,14.601,14.979,14.244
35.4,-115.1,14.614,14.964,14.178
35.4,-115,14.569,14.95,14.12
35.4,-114.9,14.521,14.935,14.068
35.4,-114.8,14.555,14.921,14.026
35.4,-114.7,14.593,14.908,13.996
35.4,-114.6,14.579,14.895,13.973
35.4,-114.5,14.712,14.882,13.953
35.4,-114.4,14.336,14.87,13.934
35.4,-114.3,14.282,14.858,13.915
35.4,-114.2,14.625,14.846,13.893
35.4,-114.1,14.611,14.832,13.87
35.4,-114,14.613,14.817,13.844
35.4,-113.9,14.722,14.811,13.816
35.5,-122.4,14.361,14.358,14.5
35.5,-122.3,14.36,14.269,13.763
